City,Lat,Lng
Stanfield|NC|US,35.23,-80.43
New Concord|OH|US,39.99,-81.74
Lake Country|CA|US,37.04,-119.99
Frickenhausen|@|DE,48.59,9.36
Gundersheim|@|AT,46.65,13.12
Kibutz Nirim|@|IL,31.34,34.4
Bruyeres|@|FR,49.52,3.67
"Darlington, Durham|@|GB",54.54,-1.55
Thuret|@|FR,45.96,3.31
Amsterdam Zuid-Oost|@|NL,52.34,4.87
Werdohl|@|DE,51.25,7.75
San Possidonio|@|IT,44.88,10.99
Cook County|IL|US,41.81,-87.75
Mommenheim|@|DE,49.88,8.27
Aschheim|@|DE,48.19,11.71
Hilgen|@|DT,51.1,7.15
Birkhill|@|GB6,56.5,-3.06
Gemenos|@|FR,43.3,5.64
Orne|@|FR,48.58,0.04
Gernlinden|@|DE,48.23,11.32
Ogdensburg|NJ|US,41.08,-74.59
Gehrden|@|DE,52.32,9.58
Ostbevern|@|DE,52.05,7.85
Wietmarschen|@|DE,52.52,7.18
Ovid|NY|US,42.68,-76.82
Lescar|@|FR,43.34,-0.43
Lehighton|PA|US,40.83,-75.72
Tuttle|OK|US,35.29,-97.81
Menucourt|@|FR,49.03,1.98
Caringbah|@|AU,-34.04,151.12
Franklinton|LA|US,30.85,-90.14
Hohenhaslach|@|DE,49.0,9.02
Scharwoude|@|NL,52.7,4.81
Country Club Hills|IL|US,41.56,-87.73
Nuevo LeÃ³n|@|MX,30.57,-111.44
Pritzwalk|@|DE,53.15,12.22
Turbotville|PA|US,41.1,-76.77
Maserada sul Piave|@|IT,45.75,12.34
Chittenango|NY|US,43.04,-75.87
Shrewsbury|VT|US,43.53,-72.86
Cantello|@|IT,45.83,8.89
Sigmaringendorf-Laucherthal|@|DE,48.11,9.28
Niederneisen|@|DE,50.34,8.03
Maryhill|@|CA,43.53,-80.39
Wallbach|@|CH,47.57,7.9
Gansevoort|NY|US,43.2,-73.65
Thayngen|@|CH,47.76,8.72
Butzbach/Nieder-Weisel|@|DE,50.43,8.68
Grove City|PA|US,41.15,-80.09
Saint Johns|FL|US,30.31,-81.61
Harsefeld|@|DE,53.45,9.52
Dolgeville|NY|US,43.1,-74.77
Yanan|@|CN,48.03,134.05
Neuhausen auf den Fildern|@|DE,48.69,9.27
Hunterdon County|NJ|US,40.56,-74.91
Meimsheim|@|DE,49.06,9.09
Logan|OH|US,39.54,-82.39
Fieberbrunn|@|AT,47.46,12.54
Pulaski|TN|US,35.19,-87.05
Haasrode|@|BE,50.85,4.73
Stoneboro|PA|US,41.34,-80.11
Niederbipp|@|CH,47.27,7.7
New Hamburg|@|CA,43.38,-80.71
Schwabbruck|@|DE,47.82,10.83
Houghton|MA|US,42.21,-71.43
Lingfield|@|GB,51.17,-0.02
Waterloo|WI|US,43.18,-88.99
Carlsberg|@|DE,49.5,8.03
Gemonde|@|NL,51.62,5.37
Mount Albert|@|CA,44.14,-79.31
Patterson|GA|US,34.03,-83.25
Linsdorf|@|FR,47.51,7.41
Arava|@|IL,30.62,35.15
Lawrence|NY|US,40.61,-73.72
Gross|@|CH,46.88,7.13
Rethen|@|DE,52.38,10.49
Benschop|@|NL,52.01,4.98
Gustavo A. Madero|@|MX,19.52,-99.14
Wasenweiler|@|DE,48.05,7.69
Rhineland-Palatinate|@|DE,49.95,7.27
Bassano del Grappa|@|IT,45.77,11.72
West River|MD|US,38.85,-76.6
Prince Albert|@|CA,53.22,-105.72
Balma|@|FR,43.61,1.5
Coon Valley|WI|US,43.7,-91.01
Axams|@|AT,47.21,11.28
Silvolde|@|NL,51.9,6.4
Hurleyville|NY|US,41.74,-74.67
Jordan|NY|US,43.07,-76.47
Canon City|CO|US,38.03,-107.31
Garlebsen|@|DE,51.83,9.98
Norte|@|MX,17.75,-99.09
New Haven|IN|US,41.07,-85.02
Brackley|@|GB,52.04,-1.15
Effingham|SC|US,34.06,-79.75
Heeze|@|NL,51.36,5.58
Loviisa|@|FI,60.46,26.23
Meythet|@|FR,45.92,6.1
Shfaram|@|IL,32.8,35.18
Solignano|@|IT,44.64,9.98
Lin-Kou|@|TW,22.92,120.5
Peakhurst Heights|@|AU,-33.97,151.05
Monschau|@|DE,50.55,6.26
Roxbury|CT|US,41.56,-73.31
Lugaro|@|IT,44.57,10.37
Yateley|@|GB,51.34,-0.82
Lattingtown|NY|US,40.93,-73.6
Kapfenberg|@|AT,47.47,15.28
Charlton|NY|US,42.93,-73.97
Fort Loramie|OH|US,40.34,-84.37
Callian|@|FR,43.61,6.75
Manurewa|@|NZ,-37.02,174.89
Legau|@|DE,47.86,10.14
Sulzberg|@|DE,47.65,10.36
Gablingen|@|DE,48.46,10.82
Shiso-gun|@|JP,35.15,134.54
Ruaudin|@|FR,47.94,0.26
Wonder Lake|IL|US,42.39,-88.35
Krasnoyarsk|@|RU,56.01,92.87
Manitou|KY|US,37.37,-87.58
Tsuruga|@|JP,35.68,136.07
Rouillon|@|FR,48.0,0.14
Orange|NJ|US,40.77,-74.23
Weston|@|AU,-35.33,149.04
"Moorestown Township, Burlington County|NJ|US",39.98,-74.95
Moshav Amirim|@|IL,32.94,35.45
Gobles|MI|US,42.36,-85.88
Hohenschambach|@|DE,49.04,11.85
Waake|@|DE,51.56,10.06
Medicine Lake|MN|US,45.0,-93.42
Leca da Palmeira|@|PT,41.18,-8.69
Saint-Denis-de-Brompton|@|CA,45.44,-72.11
Teteghem|@|FR,51.02,2.46
Frenstat pod Radhostem|@|CZ,49.54,18.22
Taylor Mill|KY|US,39.0,-84.5
Waverley|@|AU,-33.88,151.28
Hillsboro|NJ|US,32.92,-107.57
Karaganda|@|KZ,49.84,73.11
Hille|@|DE,52.33,8.78
Harvest|AL|US,34.86,-86.75
Lederach|PA|US,40.26,-75.41
Melrose|WI|US,44.13,-91.0
Lahaska|PA|US,40.35,-75.03
3001 Bennigsen|@|DE,52.24,9.67
Plattling|@|DE,48.78,12.9
Aarburg|@|CH,47.33,7.91
Gantofta|@|SE,55.98,12.82
Klagshamn|@|SE,55.52,12.93
Denver City|TX|US,32.97,-102.83
Arvada|@|US,39.84,-105.1
Newtown|@|AU,-33.9,151.18
Blaydon|@|GB,54.96,-1.72
Brutten|@|CH,47.48,8.68
Insingen|@|DE,49.32,10.16
St. Michielsgestel|@|NL,51.65,5.37
Troy|TN|US,36.34,-89.16
Woodridge|NJ|US,41.71,-74.57
Kibbutz Dvir|@|IL,31.41,34.83
Sintjohannesga|@|NL,52.93,5.87
Culver|OR|US,44.53,-121.21
Markesan|WI|US,43.71,-88.99
La Crau|@|FR,43.55,4.72
Heldenfingen|@|DE,48.61,10.07
Casalmorano|@|IT,45.29,9.9
Delaware City|DE|US,39.58,-75.59
Forest Grove|PA|US,40.48,-80.13
Begles|@|FR,44.8,-0.55
Cherry Hinton|@|GB,52.19,0.18
Vragender|@|NL,51.98,6.62
McGraw|NY|US,42.6,-76.09
"Jackson Township, Susquehanna County|PA|US",40.68,-78.77
Dudzele|@|BE,51.26,3.22
Greenwich|@|GB,51.48,-0.0
Oberkurzheim|@|AT,47.23,14.58
Hasbrouck Heights|NJ|US,40.86,-74.08
Warstein-Allagen|@|DE,51.46,8.24
Lilyfield|@|AU,-33.87,151.16
East Taunton|MA|US,41.88,-71.03
Sanxia Township|@|TW,24.87,121.42
Southampton|MA|US,42.23,-72.74
Ernsthofen|@|DE,49.76,8.74
Herrieden|@|DE,49.24,10.5
Oostrozebeke|@|BE,50.93,3.35
Horst|@|NL,51.45,6.03
Volla|@|IT,40.88,14.34
Roitzsch|@|DE,51.59,12.24
Oiso|@|JP,35.25,139.32
D-99439 Vippachedelhausen|@|DE,51.09,11.25
Arimo|ID|US,42.56,-112.17
Torviscosa|@|IT,45.82,13.27
DeRidder|LA|US,30.85,-93.28
Goregaon-Bombay|@|IN,18.15,73.3
Burton-on-Trent|@|GB2,52.8,-1.63
Meguro-Ku|@|JP,35.63,139.7
Oggelshausen|@|DE,48.07,9.66
St. Louisville|OH|US,40.17,-82.42
Weare|NH|US,43.09,-71.73
Eight Mile Plains|@|AU,-27.58,153.09
Dingwall|@|GB,57.6,-4.43
Esparto|CA|US,38.69,-122.02
Holle|@|DE,52.09,10.13
Saint Fargeau Ponthierry|@|FR,48.54,2.52
Claiborne|MD|US,38.84,-76.28
Dunkerton|IA|US,42.57,-92.16
Nagold|@|DE,48.55,8.72
Notting Hill|@|AU,-37.9,145.12
Bedonia|@|IT,44.53,9.59
Redcar|@|GB,54.62,-1.07
Ardooie|@|BE,50.97,3.2
Jork|@|DE,53.53,9.68
Neusitz|@|DE,49.38,10.23
Ronda|NC|US,36.22,-80.94
Soest|@|NL,52.18,5.3
Heerhugowaard|@|NL,52.66,4.83
McCook|IL|US,41.79,-87.84
Glen Arm|MD|US,39.45,-76.49
Montgomery|MD|US,39.14,-77.24
Iffeldorf|@|DE,47.78,11.28
Skamania|WA|US,45.97,-121.93
Blonay|@|CH,46.48,6.91
White House|TN|US,36.47,-86.65
Gilmer|TX|US,32.73,-94.95
Rosenau|@|AT,47.73,14.41
Wilston|@|AU,-27.43,153.02
Peruwelz|@|BE,50.53,3.56
Grignano Polesine|@|IT,45.04,11.75
Osceola|IA|US,43.39,-95.62
High Falls|NY|US,41.83,-74.12
Keppeshausen|@|DE,49.97,6.19
Meyriez|@|CH,46.93,7.1
Ameerpet Hyderabad|@|IN,17.15,78.34
Tunbridge|VT|US,43.9,-72.48
Wellsville|KS|US,38.72,-95.08
Hebi|@|CN,35.75,114.39
Tavelsjo|@|SE,64.04,20.05
Aberfoyle Park|@|AU,-35.08,138.59
Zeil am Main|@|DE,50.01,10.59
Southport|NC|US,33.93,-78.01
Utting|@|DE,48.02,11.07
Fossalta di Portogruaro|@|IT,45.78,12.91
Tranjin University|@|CN,36.22,117.03
Elkview|WV|US,38.44,-81.48
Mount Pleasant|WI|US,42.71,-87.93
Tully|NY|US,42.8,-76.11
Lancaster|KY|US,37.62,-84.58
Waterloo|@|NZ,-41.22,174.92
Versaille|@|FR,46.71,-2.33
Chestertown|MD|US,39.22,-76.06
Weinfelden|@|CH,47.57,9.11
Etowah|NC|US,35.32,-82.59
Garrison|TX|US,31.82,-94.49
Ammersbek|@|DE,53.69,10.19
Linde|@|DE,51.17,7.36
Chesapeake City|MD|US,39.53,-75.81
Etziken|@|CH,47.19,7.65
Diepenbeek|@|BE,50.91,5.42
Baar|@|CHX,47.98,8.49
Forsheda|@|SE,57.17,13.83
Salisbury|MA|US,42.85,-70.82
Lohsa Ot. Hermsdorf|@|DE,51.38,14.38
Neuville aux Bois|@|FR,48.07,2.06
Orp-le-Grand|@|BE,50.7,4.99
Laag Zuthem|@|NL,52.46,6.17
Wellheim|@|DE,48.82,11.08
Highland Falls|NY|US,41.36,-73.97
Les Cedres|@|CA,45.34,-74.09
Wales|MA|US,42.06,-72.23
Thefford-Mines|@|CA,45.31,-61.92
South Hero|VT|US,44.63,-73.32
Hermeskeil|@|DE,49.66,6.94
Isnes|@|BE,50.51,4.75
Maadi|@|EG,29.97,31.25
Dauchingen|@|DE,48.09,8.55
L'Epiphanie|@|CA,45.85,-73.48
Weiltingen|@|DE,49.03,10.45
"Charleston, South Carolino|@|unknown",19.8,-96.88
Cortez|CO|US,37.35,-108.57
Revesby|@|AU,-33.95,151.01
Poznan|@|PL,52.4,16.92
Beringen|@|BE,51.05,5.22
Parker|PA|US,41.09,-79.68
Huerth-Berrenrath|@|DE,50.87,6.81
Blair|NE|US,41.54,-96.14
Wellsburg|WV|US,40.27,-80.61
Ronan|MT|US,47.52,-114.1
Momence|IL|US,41.17,-87.67
Verbaniaâ€”Intra|@|IT,45.93,8.56
Hall Green|@|GB2,0.93,37.07
Jacarei|@|BR,-23.3,-46.0
Oberdurnten|@|CH,47.28,8.86
Cava Dei Tirreni|@|IT,40.71,14.7
Vesilahti|@|FI,61.3,23.64
Hetzles|@|DE,49.64,11.12
Windermere|FL|US,28.5,-81.53
Lage|@|PT,41.64,-8.53
Renkum|@|NL,51.99,5.79
Elko New Market|MN|US,44.56,-93.32
Veggiano|@|IT,45.43,11.71
Williamston|MI|US,42.68,-84.29
Baruth|@|DE,52.03,13.52
Prestwood|@|GB2,34.38,-80.09
Franklin|NC|US,35.18,-83.38
Hunts Point|WA|US,47.64,-122.23
Colombelles|@|FR,49.2,-0.29
Isselburg|@|DE,51.83,6.46
Simonton|TX|US,29.69,-95.98
Hohnstorf|@|DE,53.36,10.55
Hergershausen|@|DE,49.96,8.95
Freystadt/Burggriesbach|@|DE,49.13,11.36
Brenham|TX|US,30.16,-96.39
Austin|KY|US,36.83,-86.02
Vaulx-Mileu|@|FR,46.2,6.66
Moss|@|NO,59.46,10.66
Frankston|@|AU,-38.15,145.14
Lymington|@|GB,50.75,-1.54
Preding|@|AT,46.87,15.4
Beauvoir de Marc|@|FR,45.52,5.08
Bellaire|MI|US,44.97,-85.2
Bryan|OH|US,41.48,-84.54
Camberwell|@|AU,-37.84,145.07
Ampliacion Izcalli Ecatepec|@|MX,19.59,-99.05
La Prairie|@|CAX,48.77,4.29
Prahran|@|AU,-37.85,145.01
"Brayford Pool, Lincoln|@|GB",53.22,-0.56
Barkham|@|GB,51.4,-0.88
Chickamauga|GA|US,34.87,-85.29
Hohenlockstedt|@|DE,54.0,9.62
Obninsk|@|RU,55.1,36.61
Spicer|MN|US,45.24,-94.95
Barangay Kapitolyo Pasig|@|PH,14.58,121.08
Gallipolis|OH|US,38.82,-82.2
Tegoborze|@|PL,49.71,20.65
Gardner|KS|US,38.81,-94.93
Sittingbourne|@|GB2,51.34,0.73
Drexel|MO|US,38.5,-94.6
Harding|PA|US,41.36,-75.81
Treffen|@|AT,46.69,13.86
Mystic Island|NJ|US,39.54,-74.38
Metamora|@|IL,40.8,-89.37
Koeln-Deutz|@|DE,50.94,6.98
Babraham|@|GB,52.14,0.2
Lohbarbek|@|DE,53.95,9.64
Minnesota City|MN|US,44.09,-91.75
Mayfield|@|AU,-33.67,149.77
Galena|OH|US,40.22,-82.88
Trescore Balneario|@|IT,45.7,9.85
Asten|@|AT,48.23,14.4
Fort Jennings|OH|US,40.91,-84.3
Pralungo|@|IT,45.6,8.03
Lake Mahopac|NY|US,41.38,-73.74
Ioannina|@|GR,39.83,20.84
Old Forge|PA|US,41.37,-75.74
Lollar|@|DE,50.67,8.69
Namwon-si|@|KR,35.43,127.48
Berg|@|CH,47.56,8.59
Arcata|CA|US,40.87,-124.08
Ferguson|MO|US,38.75,-90.3
Westmoreland|KS|US,39.39,-96.41
Tennenbronn|@|DE,48.19,8.35
Aken|@|DE,51.82,12.01
Castelnuovo Rangone|@|IT,44.56,10.96
Gunskirchen|@|AT,48.15,13.93
Vijayawada|@|IN,16.51,80.62
Chalette sur Loing|@|FR,48.02,2.74
Mank|@|AT,48.12,15.34
Biggleswade|@|GB,52.08,-0.25
Princetown|NY|US,42.78,-74.06
Jonzier-Epagny|@|FR,46.06,5.99
Marbury|MD|US,38.58,-77.16
Battersea|@|GB,51.47,-0.17
Santiago|MN|US,45.54,-93.82
Welland|@|GB,52.07,-2.32
Geltendorf|@|DE,48.14,11.0
Santa Clara|AZ|US,32.07,-111.95
Augusta|ME|US,44.33,-69.73
Beawar|@|IN,26.1,74.32
Ta'Xbiex|@|MT,35.9,14.5
Moshav Mishmeret|@|IL,32.23,34.92
Karlsruhe-Waldstadt|@|DE,50.02,9.06
Piesport|@|DE,49.86,6.92
Le Port|@|FR,43.52,4.14
Kiryat Haim|@|IL,32.82,35.06
Oberreute|@|DE,47.55,9.95
Roxbury|MA|US,42.32,-71.09
Broechem|@|BE,51.18,4.6
Tech Park|@|SG,1.36,103.84
Schlierbach|@|DE,49.4,8.76
Neckarsulm|@|DE,49.19,9.22
Cleveland|NY|US,43.24,-75.88
Munith|MI|US,42.39,-84.25
Sombreffe|@|BE,50.53,4.61
Tupper Lake|NY|US,44.22,-74.43
Greene|RI|US,41.69,-71.75
Rajasthan|@|IN,26.63,73.83
Trumann|AR|US,35.67,-90.51
Cameron|WI|US,45.41,-91.74
Serocca d'Agno|@|CH,46.0,8.9
Seymour|TN|US,35.89,-83.72
Cuffley|@|EN,51.71,-0.11
Givat Haim Ihud|@|IL,32.4,34.93
Lille Skensved|@|DK,55.51,12.14
Skagen|@|DK,57.66,10.45
Guerneville|CA|US,38.51,-122.99
Korbeek-Lo|@|BE,50.86,4.76
Cassatt|SC|US,34.36,-80.44
Carrum|@|AU,-38.1,145.14
Saint-Christo-en-Jarez|@|FR,45.54,4.48
Frumsen|@|CH,47.25,9.47
"1714 Ituzaingo, Bs. As.|@|AR",-31.46,-64.1
Courtice|@|CA,43.91,-78.78
West Columbia|SC|US,33.99,-81.07
Nacka Strand|@|SE,59.32,18.16
Verano Brianza|@|IT,45.68,9.23
Vesterby|@|FIX,59.48,11.37
"Fort MacLeod, Alberta|@|CA",49.72,-113.4
Berschis|@|CH,47.12,9.35
Westfir|OR|US,43.76,-122.5
Kottes|@|AT,48.42,15.31
Birchwil|@|CH,47.46,8.63
Sliema|@|MT,35.91,14.5
Elbridge|NY|US,43.04,-76.44
Varekil|@|SE,58.13,11.72
Boroughbridge|@|GB,54.08,-1.38
Cornwells Heights|PA|US,40.08,-74.95
Westminster Park|@|GB2,44.36,-75.93
Hufschlag|@|DE,47.88,12.65
Black Creek|WI|US,44.48,-88.45
Mount Pleasant|SC|US,32.79,-79.86
Northeim|@|DE,51.72,10.0
Harveys Lake|PA|US,41.36,-76.03
Ballasalla|@|IM,54.1,-4.63
La Loupe|@|FR,48.47,1.03
La Grange|TX|US,29.92,-96.87
Higashichikuma-gun|@|JP,36.43,138.01
Ichikai-machi|@|JP,36.56,140.11
Varreddes|@|FR,49.01,2.93
Radenthein|@|AT,46.83,13.7
Hedel|@|NL,51.74,5.26
Squamish|@|CA,50.35,-123.04
Lanark|@|CA,45.06,-76.33
Maribor|@|SI,46.56,15.64
Boretto|@|IT,44.9,10.56
Bayville|NY|US,40.92,-73.56
Waterford|@|IE,52.26,-7.11
Wittighausen|@|DE,49.61,9.83
Saint Julien|@|FR,44.75,4.7
Drummond|MT|US,46.67,-113.15
Fort St. John|@|CA,56.24,-120.83
Hesperia|CA|US,34.39,-117.3
Lingshan County|@|CN,22.25,109.11
Mt. Pleasant|PA|US,41.43,-75.72
Tournan en Brie|@|FR,48.74,2.78
Tanaka|@|JP,39.3,140.56
Severance|CO|US,40.54,-104.9
Cagliari|@|IT,39.22,9.11
Gem Lake|MN|US,45.06,-93.04
Damariscotta|ME|US,44.03,-69.52
Creighton|MO|US,38.49,-94.07
Mirror Lake|NH|US,43.62,-71.28
Fentange|@|LU,49.57,6.15
Fujiidera|@|JP,34.57,135.6
Baerums Verk|@|NO,59.38,8.04
Orvin|@|CH,47.16,7.21
St. Florent le Jeune|@|FR,49.14,4.95
Demotte|IN|US,41.2,-87.2
Amendingen|@|DE,48.01,10.16
Parkman|OH|US,41.37,-81.07
Rovellasca|@|IT,45.67,9.05
County Down|@|IE,53.42,-9.53
Sainte-Agathe-des-Monts|@|CA,46.08,-74.27
Elmira|MI|US,45.06,-84.86
Westlock|@|CA,54.16,-113.84
Harker Heights|TX|US,31.06,-97.65
Hanceville|AL|US,34.06,-86.77
Walpole|NH|US,43.09,-72.4
"Higashi-jujo, Kita-ku, Tokyo, 114|@|JP",35.75,139.71
Lutterworth|@|GB,52.46,-1.2
Ledbury|@|GB,52.04,-2.44
Marnaz|@|FR,46.05,6.53
Meadow Vista|CA|US,39.0,-121.02
San Lorenzo de El Escorial|@|ES,40.59,-4.15
Stillorgan|@|IE,53.29,-6.19
Osteen|FL|US,28.85,-81.16
Dundalk|@|IE,54.01,-6.45
Delevan|NY|US,42.49,-78.48
Montigne Sur Moine|@|FR,47.08,-1.14
Shreve|OH|US,40.68,-82.02
Sanger|CA|US,36.7,-119.56
Maliaño|@|ES,43.42,-3.83
St-Joseph|@|CA,45.53,-74.02
Eunpyeong-gu|@|KR,37.62,126.93
Polk City|FL|US,28.19,-81.81
Ridgway|CO|US,38.16,-107.75
Cambes en Plaine|@|FR,49.23,-0.38
Ramot-Naftali|@|IL,33.1,35.55
Ingaro|@|SE,59.25,18.47
Witterswil|@|CH,47.49,7.52
"Luoyang, Henan|@|CN",34.66,112.42
"Niederhofheim, Taunus|@|DT",50.13,8.48
Schallodenbach|@|DE,49.55,7.72
Leognan|@|FR,44.72,-0.61
Koivulahti|@|FI,63.39,29.76
Bischofroda|@|DE,51.05,10.36
Maribyrnong|@|AU,-37.79,144.87
Rodano|@|IT,45.47,9.36
Lake Linden|MI|US,47.19,-88.4
Ludlow Falls|OH|US,40.0,-84.34
Mayer|MN|US,44.88,-93.89
Heavener|OK|US,34.89,-94.61
Monticelli Brusati|@|IT,45.64,10.1
Medinah|IL|US,41.98,-88.05
Mistelbach|@|AT,48.58,16.57
Runkel-Ennerich|@|DE,50.39,8.13
Glen Alplin|@|AU,-29.84,151.03
Bibern|@|CH,47.15,7.46
Paris|AR|US,35.29,-93.74
Selah|WA|US,46.65,-120.53
Dedemsvaart|@|NL,52.6,6.48
Uhldingen|@|DE,47.74,9.25
Oakfield|NY|US,43.07,-78.27
Gutach|@|DE,48.25,8.21
Wapakoneta|OH|US,40.57,-84.19
Alvangen|@|SE,57.97,12.12
Huntington Bay|NY|US,40.9,-73.42
Petzenkirchen|@|AT,48.13,15.15
Balgowlah|@|AU,-33.79,151.25
Hogla|@|IL,32.39,34.93
Orford|@|CA,45.31,-72.17
Bauschlott|@|DE,48.96,8.73
Montevideo|@|UY,-34.82,-56.23
Fichtenau-Unterdeufstetten|@|DE,49.07,10.21
Trivandrum|@|IN,8.5,76.93
Belding|MI|US,43.1,-85.23
Linden|@|DE,49.59,7.29
Vermontville|MI|US,42.63,-85.02
Alfred|ME|US,43.5,-70.74
Pleasant Gap|PA|US,40.86,-77.74
Yowie Bay|@|AU,-34.05,151.1
Seckau|@|AT,47.28,14.79
Guyancourt|@|FR,48.77,2.07
Saint Florent sur Cher|@|FR,46.99,2.26
Guttau|@|DD,51.3,14.57
Aneta|ND|US,47.68,-97.99
Poisy|@|FR,45.92,6.06
M.ang.lov|@|DK,55.16,11.86
Saint Lubin des Joncherets|@|FR,48.75,1.19
Tralee|@|IE,52.24,-9.56
Talensac|@|FR,48.09,-1.93
Thornbury|@|AU,-37.76,145.0
Steeton|@|GB,53.88,-1.95
Porto|@|PT,41.16,-8.63
Frasnes-lez-Gosselies|@|BE,50.53,4.45
Staunton|VA|US,38.16,-79.06
Tarlac|@|PH,15.53,120.42
Poland|NY|US,43.23,-75.06
Langley|SC|US,33.52,-81.84
Blansko|@|CZ,49.36,16.65
San Antonio de los Altos|@|VE,10.38,-66.97
Chittaway Point|@|AU,-33.3,151.41
Roanoke|IL|US,40.8,-89.2
Kirchweidach|@|DE,48.1,12.65
Valeyres-sous-Ursins|@|CH,46.74,6.65
North Hills|PA|US,40.11,-75.17
Kingsland|TX|US,30.66,-98.44
Teuchitlan|@|MX,20.68,-103.83
Enval|@|FR,45.9,3.05
Islip Terrace|NY|US,40.74,-73.19
Allentown|NJ|US,40.18,-74.58
Eybens|@|FR,45.15,5.75
Newport|MN|US,44.87,-93.0
Ashton|MD|US,39.63,-77.92
Cold Spring|KY|US,39.02,-84.44
St. Jeoire en Faucigny|@|FR,45.53,5.98
Lillesand|@|NO,58.12,8.44
Adams Center|NY|US,43.86,-76.0
Kingsley|@|GB2,38.22,-85.67
Kenton|@|GB2,38.94,-84.53
Fiume Veneto|@|IT,45.93,12.73
Bollengo|@|IT,45.47,7.95
Ada|OK|US,34.75,-96.69
Grossenseebach|@|DE,49.62,10.88
Aulendorf|@|DE,47.94,9.65
Hazerswoude|@|NL,52.13,4.59
Evian|@|FR,46.39,6.58
Kitee|@|FI,62.06,30.12
Abenberg|@|DE,49.23,10.93
La Grange|KY|US,38.4,-85.39
Hedrick|IA|US,41.17,-92.31
Hayling Island|@|GB,50.81,-0.98
Tecumseh|@|CAX,36.77,-75.97
Crocker Township|IA|US,41.77,-93.67
Wila|@|CH,47.42,8.85
Castleton|VT|US,43.63,-73.17
St. Johns|@|CA,49.89,-120.25
Veyras|@|CH,46.3,7.54
Milner|GA|US,33.12,-84.19
Burr Oak|KS|US,39.87,-98.31
Schererville|IN|US,41.48,-87.44
Dunblane|@|GB,56.2,-3.97
Hennepin|MN|US,45.02,-93.49
South River|NJ|US,40.45,-74.39
Sixtnitgern|@|DE,48.32,11.2
Berlaar|@|BE,51.11,4.66
Eumseong-gun|@|KR,36.99,127.55
Terni|@|IT,42.59,12.65
Hsing-Chu|@|TW,25.17,121.49
Montignoso|@|IT,44.05,10.16
Hilchenbach-Dahlbruch|@|DT,50.98,8.06
Mt. Shasta|CA|US,40.74,-122.02
Es Planches|@|CH,47.35,7.15
Upper St. Clair|PA|US,40.34,-80.08
North Tustin|CA|US,33.76,-117.8
Gaylord|MN|US,44.55,-94.22
Mandal|@|NO,58.03,7.45
Epe|@|NL,52.33,5.96
Lanesville|IN|US,38.24,-85.99
Faedis|@|IT,46.16,13.37
Ilion|NY|US,43.02,-75.04
Villas Guardia|@|IT,39.48,16.02
Ballaigues|@|CH,46.74,6.41
Botkins|OH|US,40.45,-84.18
Wolfgang|@|DE,50.12,8.96
Lechlade|@|GB2,51.69,-1.69
Tsuen Wan|@|CN,22.45,114.14
Orwell|OH|US,41.54,-80.86
Chesterfield Township|MI|US,42.68,-82.81
Jefferson|NJ|US,39.75,-75.21
McLeansboro|IL|US,38.09,-88.53
Peiting|@|DE,47.8,10.92
Lisbon|ME|US,44.03,-70.1
Gangneung-si|@|KR,37.78,128.96
Great Mills|MD|US,38.24,-76.5
Chatenois|@|FR,48.29,5.84
West Carteret|NJ|US,40.59,-74.25
Mohrsville|PA|US,40.47,-75.98
Gladstone|OR|US,45.38,-122.59
Powell|TN|US,36.03,-84.03
Saidaiji|@|JP,34.66,134.04
Bergheim-Niederaussem|@|DE,50.99,6.67
Cameron|IL|US,40.89,-90.52
Martintown|@|CA,45.15,-74.71
Paimio|@|FI,60.46,22.69
Saint Therese|@|CAX,14.61,-61.07
Padfield|@|GB,53.46,-1.95
Chard|@|GB,50.87,-2.96
Gallatin Gateway|MT|US,45.59,-111.2
Middleton|ID|US,43.71,-116.62
Mostoles|@|ES,40.32,-3.89
Hoxie|KS|US,39.36,-100.44
Torrington|WY|US,42.06,-104.18
Swallowcliffe|@|GB,51.04,-2.04
Romans|@|FR,45.1,5.32
Yoshino-gun|@|JP,34.17,136.01
Malterdingen|@|DE,48.16,7.79
Haskell|NJ|US,41.03,-74.3
Leimersheim|@|DE,49.13,8.35
Howick|@|NZ,-36.92,174.9
Hemlock|NY|US,42.79,-77.61
Saint-Sauveur|@|BE,50.7,3.6
Cedarville|MI|US,46.0,-84.36
Boissise la Bertrand|@|FR,48.53,2.59
Dover Plains|NY|US,41.75,-73.58
Oakley|CA|US,38.0,-121.71
Uttran|@|SE,59.19,17.75
East Keansburg|NJ|US,40.44,-74.12
Kuantan|@|MY,3.82,103.33
Nykvarn|@|SE,59.18,17.43
Union Grove|AL|US,33.6,-86.98
Gorxheimertal|@|DE,49.53,8.75
Thurston|NE|US,42.14,-96.57
Tuftonboro|NH|US,43.68,-71.25
Siegsdorf|@|DE,47.77,12.65
Lindsay|OK|US,34.83,-97.6
Mohrendorf|@|DE,50.66,8.08
Altfraunhofen|@|DE,48.45,12.19
Rangendingen|@|DE,48.39,8.89
Seatac|WA|US,47.44,-122.28
Rovaniemi|@|FI,66.5,25.72
Brownsburg|@|CA,45.66,-74.45
Montmagny|@|CA,46.94,-70.52
Ballainvilliers|@|FR,48.67,2.29
Autreville|@|FR,48.82,6.13
Del Valle|TX|US,26.26,-98.14
Gross Groenau|@|DE,53.43,10.84
Maichingen|@|DE,48.73,8.97
